filename,actual,predicted,confidence,correct
patch_28_47.tif,non_field,non_field,68.94%,True
patch_28_48.tif,non_field,non_field,86.69%,True
patch_28_49.tif,non_field,non_field,93.58%,True
patch_28_5.tif,non_field,non_field,95.31%,True
patch_28_50.tif,non_field,non_field,99.71%,True
patch_28_51.tif,non_field,non_field,99.60%,True
patch_28_52.tif,non_field,non_field,98.86%,True
patch_28_53.tif,non_field,non_field,91.95%,True
patch_28_54.tif,non_field,non_field,99.23%,True
patch_28_55.tif,non_field,non_field,95.91%,True
patch_28_56.tif,non_field,non_field,99.63%,True
patch_28_57.tif,non_field,non_field,99.85%,True
patch_28_58.tif,non_field,non_field,99.78%,True
patch_28_59.tif,non_field,non_field,99.78%,True
patch_28_6.tif,non_field,non_field,93.51%,True
patch_28_60.tif,non_field,non_field,99.78%,True
patch_28_7.tif,non_field,non_field,61.74%,True
patch_29_0.tif,non_field,non_field,99.78%,True
patch_29_1.tif,non_field,non_field,94.81%,True
patch_29_2.tif,non_field,non_field,89.40%,True
patch_29_3.tif,non_field,non_field,95.98%,True
patch_29_4.tif,non_field,non_field,77.92%,True
patch_29_48.tif,non_field,field,75.83%,False
patch_29_49.tif,non_field,non_field,97.97%,True
patch_29_5.tif,non_field,non_field,98.40%,True
patch_29_50.tif,non_field,non_field,99.73%,True
patch_29_51.tif,non_field,non_field,99.85%,True
patch_29_52.tif,non_field,non_field,92.81%,True
patch_29_53.tif,non_field,non_field,98.83%,True
patch_29_54.tif,non_field,non_field,97.47%,True
patch_29_55.tif,non_field,non_field,99.93%,True
patch_29_56.tif,non_field,non_field,97.45%,True
patch_29_57.tif,non_field,non_field,99.82%,True
patch_29_58.tif,non_field,non_field,99.78%,True
patch_29_59.tif,non_field,non_field,99.78%,True
patch_29_6.tif,non_field,non_field,96.76%,True
patch_29_60.tif,non_field,non_field,99.78%,True
patch_29_7.tif,non_field,non_field,63.69%,True
patch_29_8.tif,non_field,non_field,52.64%,True
patch_29_9.tif,non_field,field,60.50%,False
patch_2_0.tif,non_field,non_field,99.78%,True
patch_2_1.tif,non_field,non_field,99.78%,True
patch_2_10.tif,non_field,non_field,93.09%,True
patch_2_11.tif,non_field,non_field,57.21%,True
patch_2_12.tif,non_field,non_field,89.45%,True
patch_2_13.tif,non_field,non_field,96.98%,True
patch_2_14.tif,non_field,non_field,98.64%,True
patch_2_15.tif,non_field,non_field,96.60%,True
patch_2_16.tif,non_field,non_field,99.50%,True
patch_2_17.tif,non_field,non_field,99.12%,True
patch_2_18.tif,non_field,non_field,95.95%,True
patch_2_19.tif,non_field,non_field,76.94%,True
patch_2_2.tif,non_field,non_field,99.95%,True
patch_2_20.tif,non_field,non_field,76.64%,True
patch_2_21.tif,non_field,non_field,90.17%,True
patch_2_22.tif,non_field,non_field,97.79%,True
patch_2_23.tif,non_field,non_field,98.54%,True
patch_2_24.tif,non_field,non_field,98.57%,True
patch_2_25.tif,non_field,non_field,97.34%,True
patch_2_26.tif,non_field,non_field,99.49%,True
patch_2_27.tif,non_field,non_field,99.82%,True
patch_2_28.tif,non_field,non_field,99.93%,True
patch_2_29.tif,non_field,non_field,99.97%,True
patch_2_3.tif,non_field,non_field,99.82%,True
patch_2_30.tif,non_field,non_field,99.89%,True
patch_2_31.tif,non_field,non_field,99.86%,True
patch_2_32.tif,non_field,non_field,99.82%,True
patch_2_33.tif,non_field,non_field,99.82%,True
patch_2_34.tif,non_field,non_field,99.82%,True
patch_2_35.tif,non_field,non_field,99.82%,True
patch_2_36.tif,non_field,non_field,99.82%,True
patch_2_37.tif,non_field,non_field,99.78%,True
patch_2_38.tif,non_field,non_field,99.16%,True
patch_2_39.tif,non_field,non_field,99.76%,True
patch_2_4.tif,non_field,non_field,90.07%,True
patch_2_40.tif,non_field,non_field,99.97%,True
patch_2_41.tif,non_field,non_field,99.86%,True
patch_2_42.tif,non_field,non_field,99.88%,True
patch_2_43.tif,non_field,non_field,99.77%,True
patch_2_44.tif,non_field,non_field,99.85%,True
patch_2_45.tif,non_field,non_field,99.84%,True
patch_2_46.tif,non_field,non_field,99.87%,True
patch_2_47.tif,non_field,non_field,99.91%,True
patch_2_48.tif,non_field,non_field,99.95%,True
patch_2_49.tif,non_field,non_field,99.82%,True
patch_2_5.tif,non_field,non_field,76.67%,True
patch_2_50.tif,non_field,non_field,99.87%,True
patch_2_51.tif,non_field,non_field,99.87%,True
patch_2_52.tif,non_field,non_field,99.84%,True
patch_2_53.tif,non_field,non_field,99.82%,True
patch_2_54.tif,non_field,non_field,99.42%,True
patch_2_55.tif,non_field,non_field,99.64%,True
patch_2_56.tif,non_field,non_field,99.76%,True
patch_2_57.tif,non_field,non_field,99.78%,True
patch_2_58.tif,non_field,non_field,99.78%,True
patch_2_59.tif,non_field,non_field,99.78%,True
patch_2_6.tif,non_field,non_field,89.58%,True
patch_2_60.tif,non_field,non_field,99.78%,True
patch_2_7.tif,non_field,non_field,90.64%,True
patch_2_8.tif,non_field,non_field,91.88%,True
patch_2_9.tif,non_field,non_field,93.13%,True
patch_30_0.tif,non_field,non_field,99.78%,True
patch_30_1.tif,non_field,non_field,99.43%,True
patch_30_3.tif,non_field,non_field,92.70%,True
patch_30_4.tif,non_field,non_field,79.76%,True
patch_30_48.tif,non_field,field,50.57%,False
patch_30_49.tif,non_field,non_field,98.44%,True
patch_30_5.tif,non_field,non_field,92.59%,True
patch_30_50.tif,non_field,non_field,94.47%,True
patch_30_51.tif,non_field,non_field,99.28%,True
patch_30_52.tif,non_field,non_field,99.39%,True
patch_30_53.tif,non_field,non_field,98.44%,True
patch_30_54.tif,non_field,non_field,98.61%,True
patch_30_55.tif,non_field,non_field,99.67%,True
patch_30_56.tif,non_field,non_field,99.79%,True
patch_30_57.tif,non_field,non_field,99.79%,True
patch_30_58.tif,non_field,non_field,99.78%,True
patch_30_6.tif,non_field,non_field,94.97%,True
patch_30_60.tif,non_field,non_field,99.78%,True
patch_31_0.tif,non_field,non_field,99.78%,True
patch_31_1.tif,non_field,non_field,97.62%,True
patch_31_2.tif,non_field,non_field,71.87%,True
patch_31_3.tif,non_field,non_field,94.27%,True
patch_31_4.tif,non_field,non_field,83.46%,True
patch_31_48.tif,non_field,field,65.96%,False
patch_31_49.tif,non_field,non_field,98.99%,True
patch_31_5.tif,non_field,non_field,94.11%,True
patch_31_50.tif,non_field,non_field,99.56%,True
patch_31_51.tif,non_field,non_field,99.95%,True
patch_31_52.tif,non_field,non_field,99.68%,True
patch_31_53.tif,non_field,non_field,99.39%,True
patch_31_54.tif,non_field,non_field,91.60%,True
patch_31_55.tif,non_field,non_field,99.78%,True
patch_31_56.tif,non_field,non_field,99.76%,True
patch_31_57.tif,non_field,non_field,99.78%,True
patch_31_58.tif,non_field,non_field,99.78%,True
patch_31_59.tif,non_field,non_field,99.78%,True
patch_31_6.tif,non_field,non_field,90.53%,True
patch_31_60.tif,non_field,non_field,99.78%,True
patch_32_0.tif,non_field,non_field,99.78%,True
patch_32_1.tif,non_field,non_field,97.99%,True
patch_32_2.tif,non_field,non_field,85.42%,True
patch_32_3.tif,non_field,non_field,97.55%,True
patch_32_4.tif,non_field,field,59.88%,False
patch_32_47.tif,non_field,field,87.93%,False
patch_32_48.tif,non_field,field,62.60%,False
patch_32_49.tif,non_field,non_field,97.38%,True
patch_32_5.tif,non_field,non_field,97.51%,True
patch_32_54.tif,non_field,non_field,94.88%,True
patch_32_55.tif,non_field,non_field,98.22%,True
patch_32_56.tif,non_field,non_field,99.66%,True
patch_32_57.tif,non_field,non_field,99.78%,True
patch_32_58.tif,non_field,non_field,99.78%,True
patch_32_59.tif,non_field,non_field,99.78%,True
patch_32_6.tif,non_field,field,52.53%,False
patch_32_60.tif,non_field,non_field,99.78%,True
patch_32_7.tif,non_field,field,78.22%,False
patch_33_0.tif,non_field,non_field,99.78%,True
patch_33_1.tif,non_field,non_field,98.71%,True
patch_33_2.tif,non_field,field,52.90%,False
patch_33_3.tif,non_field,non_field,97.79%,True
patch_33_4.tif,non_field,non_field,72.38%,True
patch_33_48.tif,non_field,non_field,91.35%,True
patch_33_49.tif,non_field,non_field,99.20%,True
patch_33_5.tif,non_field,non_field,95.18%,True
patch_33_50.tif,non_field,non_field,99.77%,True
patch_33_51.tif,non_field,non_field,95.83%,True
patch_33_52.tif,non_field,non_field,99.78%,True
patch_33_53.tif,non_field,non_field,85.41%,True
patch_33_54.tif,non_field,non_field,97.25%,True
patch_33_55.tif,non_field,non_field,99.27%,True
patch_33_56.tif,non_field,non_field,99.87%,True
patch_33_57.tif,non_field,non_field,99.78%,True
patch_33_58.tif,non_field,non_field,99.78%,True
patch_33_59.tif,non_field,non_field,99.78%,True
patch_33_6.tif,non_field,non_field,72.09%,True
patch_33_60.tif,non_field,non_field,99.78%,True
patch_34_0.tif,non_field,non_field,99.78%,True
patch_34_1.tif,non_field,non_field,91.97%,True
patch_34_2.tif,non_field,non_field,91.20%,True
patch_34_3.tif,non_field,non_field,83.71%,True
patch_34_4.tif,non_field,non_field,82.55%,True
patch_34_47.tif,non_field,field,71.28%,False
patch_34_48.tif,non_field,non_field,84.90%,True
patch_34_49.tif,non_field,non_field,92.68%,True
patch_34_5.tif,non_field,non_field,82.73%,True
patch_34_50.tif,non_field,non_field,99.62%,True
patch_34_51.tif,non_field,non_field,94.34%,True
patch_34_52.tif,non_field,non_field,98.97%,True
patch_34_53.tif,non_field,non_field,91.88%,True
patch_34_54.tif,non_field,non_field,87.30%,True
patch_34_55.tif,non_field,non_field,97.33%,True
patch_34_56.tif,non_field,non_field,99.78%,True
patch_34_57.tif,non_field,non_field,99.78%,True
patch_34_58.tif,non_field,non_field,99.78%,True
patch_34_59.tif,non_field,non_field,99.78%,True
patch_34_6.tif,non_field,field,67.85%,False
patch_34_60.tif,non_field,non_field,99.78%,True
patch_35_0.tif,non_field,non_field,99.78%,True
patch_35_1.tif,non_field,non_field,99.45%,True
patch_35_2.tif,non_field,non_field,96.49%,True
patch_35_3.tif,non_field,non_field,83.05%,True
patch_35_4.tif,non_field,non_field,93.66%,True
patch_35_47.tif,non_field,field,68.57%,False
patch_35_48.tif,non_field,non_field,98.41%,True
patch_35_49.tif,non_field,non_field,98.87%,True
patch_35_5.tif,non_field,non_field,86.34%,True
patch_35_50.tif,non_field,non_field,98.85%,True
patch_35_51.tif,non_field,non_field,98.10%,True
patch_35_52.tif,non_field,non_field,99.36%,True
patch_35_53.tif,non_field,non_field,97.73%,True
patch_35_54.tif,non_field,non_field,96.36%,True
patch_35_55.tif,non_field,non_field,99.82%,True
patch_35_56.tif,non_field,non_field,99.78%,True
patch_35_57.tif,non_field,non_field,99.78%,True
patch_35_58.tif,non_field,non_field,99.78%,True
patch_35_59.tif,non_field,non_field,99.78%,True
patch_35_6.tif,non_field,non_field,87.23%,True
patch_35_60.tif,non_field,non_field,99.78%,True
patch_36_0.tif,non_field,non_field,99.78%,True
patch_36_1.tif,non_field,non_field,97.94%,True
patch_36_2.tif,non_field,non_field,88.26%,True
patch_36_3.tif,non_field,non_field,92.73%,True
patch_36_4.tif,non_field,non_field,87.17%,True
patch_36_47.tif,non_field,field,74.34%,False
patch_36_48.tif,non_field,non_field,87.91%,True
patch_36_49.tif,non_field,non_field,86.50%,True
patch_36_5.tif,non_field,non_field,94.36%,True
patch_36_50.tif,non_field,non_field,97.21%,True
patch_36_51.tif,non_field,non_field,99.85%,True
patch_36_52.tif,non_field,non_field,99.18%,True
patch_36_53.tif,non_field,non_field,93.87%,True
patch_36_54.tif,non_field,non_field,89.23%,True
patch_36_55.tif,non_field,non_field,99.80%,True
patch_36_56.tif,non_field,non_field,99.78%,True
patch_36_57.tif,non_field,non_field,99.78%,True
patch_36_58.tif,non_field,non_field,99.78%,True
patch_36_59.tif,non_field,non_field,99.78%,True
patch_36_6.tif,non_field,field,73.52%,False
patch_36_60.tif,non_field,non_field,99.78%,True
patch_36_9.tif,non_field,field,79.99%,False
patch_37_0.tif,non_field,non_field,99.60%,True
patch_37_1.tif,non_field,non_field,99.68%,True
patch_37_2.tif,non_field,non_field,80.27%,True
patch_37_3.tif,non_field,non_field,95.82%,True
patch_37_4.tif,non_field,non_field,94.68%,True
patch_37_47.tif,non_field,non_field,88.31%,True
patch_37_48.tif,non_field,non_field,98.55%,True
patch_37_49.tif,non_field,non_field,98.31%,True
patch_37_5.tif,non_field,non_field,95.49%,True
patch_37_50.tif,non_field,non_field,99.45%,True
patch_37_51.tif,non_field,non_field,99.08%,True
patch_37_52.tif,non_field,non_field,97.92%,True
patch_37_53.tif,non_field,non_field,80.68%,True
patch_37_54.tif,non_field,non_field,89.79%,True
patch_37_55.tif,non_field,non_field,98.36%,True
patch_37_56.tif,non_field,non_field,99.78%,True
patch_37_57.tif,non_field,non_field,99.78%,True
patch_37_58.tif,non_field,non_field,99.78%,True
patch_37_59.tif,non_field,non_field,99.78%,True
patch_37_6.tif,non_field,non_field,60.86%,True
patch_37_60.tif,non_field,non_field,99.78%,True
patch_38_0.tif,non_field,non_field,99.14%,True
patch_38_1.tif,non_field,non_field,99.66%,True
patch_38_2.tif,non_field,non_field,96.13%,True
patch_38_3.tif,non_field,non_field,79.05%,True
patch_38_4.tif,non_field,non_field,77.70%,True
patch_38_47.tif,non_field,non_field,61.02%,True
patch_38_48.tif,non_field,non_field,91.80%,True
patch_38_49.tif,non_field,non_field,97.01%,True
patch_38_5.tif,non_field,non_field,88.48%,True
patch_38_50.tif,non_field,non_field,99.18%,True
patch_38_51.tif,non_field,non_field,99.44%,True
patch_38_52.tif,non_field,non_field,89.19%,True
patch_38_53.tif,non_field,non_field,89.97%,True
patch_38_54.tif,non_field,non_field,94.22%,True
patch_38_55.tif,non_field,non_field,98.60%,True
patch_38_56.tif,non_field,non_field,99.78%,True
patch_38_57.tif,non_field,non_field,99.78%,True
patch_38_58.tif,non_field,non_field,99.78%,True
patch_38_59.tif,non_field,non_field,99.78%,True
patch_38_6.tif,non_field,non_field,57.73%,True
patch_38_60.tif,non_field,non_field,99.78%,True
patch_38_7.tif,non_field,non_field,64.04%,True
patch_38_8.tif,non_field,non_field,70.62%,True
patch_38_9.tif,non_field,field,57.83%,False
patch_39_0.tif,non_field,non_field,99.85%,True
patch_39_1.tif,non_field,non_field,97.91%,True
patch_39_10.tif,non_field,non_field,72.41%,True
patch_39_11.tif,non_field,non_field,71.04%,True
patch_39_12.tif,non_field,non_field,62.84%,True
patch_39_13.tif,non_field,non_field,64.93%,True
patch_39_14.tif,non_field,non_field,69.57%,True
patch_39_15.tif,non_field,non_field,60.85%,True
patch_39_17.tif,non_field,non_field,68.51%,True
patch_39_18.tif,non_field,non_field,51.25%,True
patch_39_2.tif,non_field,non_field,81.92%,True
patch_39_3.tif,non_field,non_field,83.91%,True
patch_39_4.tif,non_field,non_field,96.65%,True
patch_39_45.tif,non_field,field,70.66%,False
patch_39_46.tif,non_field,non_field,61.03%,True
patch_39_47.tif,non_field,non_field,96.54%,True
patch_39_48.tif,non_field,non_field,87.01%,True
patch_39_49.tif,non_field,non_field,95.58%,True
patch_39_5.tif,non_field,non_field,74.02%,True
patch_39_50.tif,non_field,non_field,97.34%,True
patch_39_51.tif,non_field,non_field,99.15%,True
patch_39_52.tif,non_field,non_field,99.46%,True
patch_39_53.tif,non_field,non_field,88.63%,True
patch_39_54.tif,non_field,non_field,98.32%,True
patch_39_55.tif,non_field,non_field,99.55%,True
patch_39_56.tif,non_field,non_field,99.78%,True
patch_39_57.tif,non_field,non_field,99.78%,True
patch_39_58.tif,non_field,non_field,99.78%,True
patch_39_59.tif,non_field,non_field,99.78%,True
patch_39_6.tif,non_field,field,65.75%,False
patch_39_60.tif,non_field,non_field,99.78%,True
patch_39_7.tif,non_field,non_field,91.12%,True
patch_39_8.tif,non_field,non_field,66.88%,True
patch_39_9.tif,non_field,non_field,58.41%,True
patch_3_0.tif,non_field,non_field,99.78%,True
patch_3_1.tif,non_field,non_field,99.78%,True
patch_3_10.tif,non_field,non_field,76.69%,True
patch_3_11.tif,non_field,non_field,73.04%,True
patch_3_12.tif,non_field,non_field,98.76%,True
patch_3_13.tif,non_field,non_field,94.75%,True
patch_3_14.tif,non_field,non_field,78.31%,True
patch_3_15.tif,non_field,non_field,67.26%,True
patch_3_16.tif,non_field,non_field,61.09%,True
patch_3_17.tif,non_field,non_field,94.74%,True
patch_3_18.tif,non_field,non_field,99.25%,True
patch_3_19.tif,non_field,non_field,90.87%,True
patch_3_2.tif,non_field,non_field,99.95%,True
patch_3_20.tif,non_field,non_field,83.99%,True
patch_3_21.tif,non_field,non_field,92.74%,True
patch_3_22.tif,non_field,non_field,94.47%,True
patch_3_23.tif,non_field,non_field,96.13%,True
patch_3_24.tif,non_field,non_field,95.75%,True
patch_3_25.tif,non_field,non_field,99.51%,True
patch_3_26.tif,non_field,non_field,99.57%,True
patch_3_27.tif,non_field,non_field,95.57%,True
patch_3_28.tif,non_field,non_field,99.41%,True
patch_3_29.tif,non_field,non_field,99.98%,True
patch_3_3.tif,non_field,non_field,99.88%,True
patch_3_30.tif,non_field,non_field,98.45%,True
patch_3_31.tif,non_field,non_field,99.48%,True
patch_3_32.tif,non_field,non_field,98.96%,True
patch_3_33.tif,non_field,non_field,98.20%,True
patch_3_34.tif,non_field,non_field,95.18%,True
patch_3_35.tif,non_field,non_field,97.36%,True
patch_3_36.tif,non_field,non_field,99.81%,True
patch_3_37.tif,non_field,non_field,78.55%,True
patch_3_38.tif,non_field,field,51.42%,False
patch_3_39.tif,non_field,field,84.08%,False
patch_3_4.tif,non_field,non_field,95.14%,True
patch_3_40.tif,non_field,non_field,53.14%,True
patch_3_41.tif,non_field,field,64.47%,False
patch_3_42.tif,non_field,non_field,83.09%,True
patch_3_43.tif,non_field,non_field,90.46%,True
patch_3_44.tif,non_field,non_field,97.37%,True
patch_3_45.tif,non_field,non_field,81.59%,True
patch_3_46.tif,non_field,non_field,95.85%,True
patch_3_47.tif,non_field,non_field,99.35%,True
patch_3_48.tif,non_field,non_field,99.95%,True
patch_3_49.tif,non_field,non_field,99.92%,True
patch_3_5.tif,non_field,field,67.72%,False
patch_3_50.tif,non_field,non_field,99.79%,True
patch_3_51.tif,non_field,non_field,99.82%,True
patch_3_52.tif,non_field,non_field,99.82%,True
patch_3_53.tif,non_field,non_field,99.82%,True
patch_3_54.tif,non_field,non_field,99.82%,True
patch_3_55.tif,non_field,non_field,99.82%,True
patch_3_56.tif,non_field,non_field,99.86%,True
patch_3_57.tif,non_field,non_field,99.89%,True
patch_3_58.tif,non_field,non_field,99.96%,True
patch_3_59.tif,non_field,non_field,99.87%,True
patch_3_6.tif,non_field,field,69.10%,False
patch_3_60.tif,non_field,non_field,99.95%,True
patch_3_7.tif,non_field,non_field,57.29%,True
patch_3_8.tif,non_field,non_field,62.04%,True
patch_3_9.tif,non_field,non_field,83.43%,True
patch_40_0.tif,non_field,non_field,99.83%,True
patch_40_1.tif,non_field,non_field,98.40%,True
patch_40_10.tif,non_field,non_field,83.56%,True
patch_40_11.tif,non_field,non_field,79.03%,True
patch_40_12.tif,non_field,non_field,99.04%,True
patch_40_13.tif,non_field,non_field,69.44%,True
patch_40_14.tif,non_field,non_field,76.41%,True
patch_40_15.tif,non_field,non_field,50.74%,True
patch_40_16.tif,non_field,non_field,72.56%,True
patch_40_17.tif,non_field,non_field,95.80%,True
patch_40_18.tif,non_field,non_field,90.12%,True
patch_40_19.tif,non_field,non_field,81.83%,True
patch_40_2.tif,non_field,non_field,70.64%,True
patch_40_20.tif,non_field,non_field,90.14%,True
patch_40_21.tif,non_field,non_field,84.61%,True
patch_40_22.tif,non_field,non_field,75.38%,True
patch_40_23.tif,non_field,non_field,89.02%,True
patch_40_24.tif,non_field,non_field,93.55%,True
patch_40_25.tif,non_field,non_field,70.10%,True
patch_40_26.tif,non_field,non_field,54.12%,True
patch_40_3.tif,non_field,non_field,96.32%,True
patch_40_4.tif,non_field,non_field,90.11%,True
patch_40_43.tif,non_field,field,65.37%,False
patch_40_44.tif,non_field,field,63.98%,False
patch_40_45.tif,non_field,non_field,90.55%,True
patch_40_46.tif,non_field,non_field,69.97%,True
patch_40_47.tif,non_field,non_field,92.38%,True
patch_40_48.tif,non_field,non_field,99.26%,True
patch_40_49.tif,non_field,non_field,95.23%,True
patch_40_5.tif,non_field,non_field,82.04%,True
patch_40_50.tif,non_field,non_field,95.70%,True
patch_40_51.tif,non_field,non_field,98.69%,True
patch_40_52.tif,non_field,non_field,86.23%,True
patch_40_53.tif,non_field,non_field,88.70%,True
patch_40_54.tif,non_field,non_field,99.71%,True
patch_40_55.tif,non_field,non_field,99.78%,True
patch_40_56.tif,non_field,non_field,99.78%,True
patch_40_57.tif,non_field,non_field,99.78%,True
patch_40_58.tif,non_field,non_field,99.78%,True
patch_40_59.tif,non_field,non_field,99.78%,True
patch_40_6.tif,non_field,non_field,96.01%,True
patch_40_60.tif,non_field,non_field,99.78%,True
patch_40_7.tif,non_field,non_field,68.77%,True
patch_40_8.tif,non_field,non_field,91.45%,True
patch_40_9.tif,non_field,non_field,97.96%,True
patch_41_0.tif,non_field,non_field,99.62%,True
patch_41_1.tif,non_field,non_field,99.72%,True
patch_41_10.tif,non_field,non_field,97.99%,True
patch_41_11.tif,non_field,non_field,97.43%,True
patch_41_12.tif,non_field,non_field,99.73%,True
patch_41_13.tif,non_field,non_field,99.48%,True
patch_41_14.tif,non_field,non_field,98.50%,True
patch_41_15.tif,non_field,non_field,93.11%,True
patch_41_16.tif,non_field,non_field,90.98%,True
patch_41_17.tif,non_field,non_field,90.81%,True
patch_41_18.tif,non_field,non_field,83.85%,True
patch_41_19.tif,non_field,non_field,62.53%,True
patch_41_2.tif,non_field,non_field,97.14%,True
patch_41_20.tif,non_field,non_field,78.98%,True
patch_41_21.tif,non_field,non_field,98.45%,True
patch_41_22.tif,non_field,field,79.69%,False
patch_41_23.tif,non_field,non_field,73.84%,True
patch_41_24.tif,non_field,non_field,85.75%,True
patch_41_25.tif,non_field,non_field,93.92%,True
patch_41_26.tif,non_field,non_field,79.64%,True
patch_41_27.tif,non_field,non_field,83.76%,True
patch_41_28.tif,non_field,non_field,82.05%,True
patch_41_29.tif,non_field,non_field,94.22%,True
patch_41_3.tif,non_field,non_field,98.26%,True
patch_41_30.tif,non_field,non_field,90.15%,True
patch_41_31.tif,non_field,non_field,75.31%,True
patch_41_32.tif,non_field,non_field,83.26%,True
patch_41_33.tif,non_field,non_field,94.89%,True
patch_41_34.tif,non_field,non_field,79.14%,True
patch_41_35.tif,non_field,non_field,80.27%,True
patch_41_36.tif,non_field,field,72.22%,False
patch_41_4.tif,non_field,non_field,95.52%,True
patch_41_43.tif,non_field,non_field,50.01%,True
patch_41_44.tif,non_field,non_field,94.11%,True
patch_41_45.tif,non_field,non_field,70.10%,True
patch_41_46.tif,non_field,non_field,91.40%,True
patch_41_47.tif,non_field,non_field,99.00%,True
patch_41_48.tif,non_field,non_field,99.35%,True
patch_41_49.tif,non_field,non_field,96.29%,True
patch_41_5.tif,non_field,non_field,83.64%,True
patch_41_50.tif,non_field,non_field,99.48%,True
patch_41_51.tif,non_field,non_field,98.23%,True
patch_41_52.tif,non_field,non_field,68.72%,True
patch_41_53.tif,non_field,non_field,73.24%,True
patch_41_54.tif,non_field,non_field,99.61%,True
patch_41_55.tif,non_field,non_field,99.78%,True
patch_41_56.tif,non_field,non_field,99.78%,True
patch_41_57.tif,non_field,non_field,99.78%,True
patch_41_58.tif,non_field,non_field,99.78%,True
patch_41_59.tif,non_field,non_field,99.78%,True
patch_41_6.tif,non_field,non_field,87.99%,True
patch_41_60.tif,non_field,non_field,99.78%,True
patch_41_7.tif,non_field,field,54.96%,False
patch_41_8.tif,non_field,non_field,93.29%,True
patch_41_9.tif,non_field,non_field,98.03%,True
patch_42_0.tif,non_field,non_field,99.71%,True
patch_42_1.tif,non_field,non_field,99.72%,True
patch_42_10.tif,non_field,non_field,88.75%,True
patch_42_11.tif,non_field,non_field,79.26%,True
patch_42_12.tif,non_field,field,55.92%,False
patch_42_13.tif,non_field,field,82.68%,False
patch_42_14.tif,non_field,non_field,75.06%,True
patch_42_15.tif,non_field,non_field,90.78%,True
patch_42_16.tif,non_field,non_field,87.46%,True
patch_42_17.tif,non_field,non_field,92.33%,True
patch_42_18.tif,non_field,non_field,79.42%,True
patch_42_19.tif,non_field,non_field,91.85%,True
patch_42_2.tif,non_field,non_field,98.01%,True
patch_42_20.tif,non_field,non_field,98.75%,True
patch_42_21.tif,non_field,non_field,99.72%,True
patch_42_22.tif,non_field,non_field,94.84%,True
patch_42_23.tif,non_field,non_field,98.26%,True
patch_42_24.tif,non_field,non_field,82.44%,True
patch_42_25.tif,non_field,non_field,95.84%,True
patch_42_26.tif,non_field,non_field,91.20%,True
patch_42_27.tif,non_field,non_field,92.77%,True
patch_42_28.tif,non_field,non_field,94.00%,True
patch_42_29.tif,non_field,non_field,85.63%,True
patch_42_3.tif,non_field,non_field,99.05%,True
patch_42_30.tif,non_field,non_field,84.82%,True
patch_42_31.tif,non_field,non_field,92.64%,True
patch_42_32.tif,non_field,non_field,69.10%,True
patch_42_33.tif,non_field,non_field,65.34%,True
patch_42_34.tif,non_field,non_field,74.53%,True
patch_42_35.tif,non_field,non_field,81.46%,True
patch_42_36.tif,non_field,non_field,91.74%,True
patch_42_37.tif,non_field,non_field,89.95%,True
patch_42_38.tif,non_field,non_field,91.02%,True
patch_42_39.tif,non_field,non_field,66.42%,True
patch_42_4.tif,non_field,non_field,96.62%,True
patch_42_40.tif,non_field,non_field,73.11%,True
patch_42_41.tif,non_field,non_field,82.04%,True
patch_42_42.tif,non_field,non_field,93.46%,True
patch_42_43.tif,non_field,non_field,95.18%,True
patch_42_44.tif,non_field,non_field,92.78%,True
patch_42_45.tif,non_field,non_field,91.55%,True
patch_42_46.tif,non_field,non_field,99.37%,True
patch_42_47.tif,non_field,non_field,96.95%,True
patch_42_48.tif,non_field,non_field,93.35%,True
patch_42_49.tif,non_field,non_field,81.11%,True
patch_42_5.tif,non_field,non_field,98.66%,True
patch_42_50.tif,non_field,non_field,96.88%,True
patch_42_51.tif,non_field,non_field,93.99%,True
patch_42_52.tif,non_field,non_field,56.58%,True
patch_42_53.tif,non_field,non_field,94.06%,True
patch_42_54.tif,non_field,non_field,99.78%,True
patch_42_55.tif,non_field,non_field,99.78%,True
patch_42_56.tif,non_field,non_field,99.78%,True
patch_42_57.tif,non_field,non_field,99.78%,True
patch_42_58.tif,non_field,non_field,99.78%,True
patch_42_59.tif,non_field,non_field,99.78%,True
patch_42_6.tif,non_field,non_field,98.11%,True
patch_42_60.tif,non_field,non_field,99.78%,True
patch_42_7.tif,non_field,non_field,97.79%,True
patch_42_8.tif,non_field,non_field,93.14%,True
patch_42_9.tif,non_field,non_field,96.04%,True
patch_43_0.tif,non_field,non_field,99.52%,True
patch_43_1.tif,non_field,non_field,99.72%,True
patch_43_10.tif,non_field,non_field,98.39%,True
patch_43_11.tif,non_field,non_field,97.71%,True
patch_43_12.tif,non_field,non_field,85.46%,True
patch_43_13.tif,non_field,non_field,87.61%,True
patch_43_14.tif,non_field,non_field,86.77%,True
patch_43_15.tif,non_field,non_field,92.21%,True
patch_43_16.tif,non_field,non_field,96.40%,True
patch_43_17.tif,non_field,non_field,88.62%,True
patch_43_18.tif,non_field,non_field,94.00%,True
patch_43_19.tif,non_field,non_field,91.09%,True
patch_43_2.tif,non_field,non_field,99.77%,True
patch_43_20.tif,non_field,non_field,90.02%,True
patch_43_21.tif,non_field,non_field,83.75%,True
patch_43_22.tif,non_field,non_field,62.33%,True
patch_43_23.tif,non_field,field,86.00%,False
patch_43_24.tif,non_field,non_field,65.78%,True
patch_43_25.tif,non_field,non_field,70.32%,True
